Date,Store ID,Product ID,Category,Inventory Level,Units Sold,Units Ordered,Price,Seasonality
17-12-2023,S004,P0018,Clothing,93,25,185,51.34,Winter
17-12-2023,S004,P0019,Clothing,232,211,79,20.6,Autumn
17-12-2023,S004,P0020,Clothing,478,391,74,74.28,Winter
17-12-2023,S005,P0001,Furniture,362,48,60,25.19,Winter
17-12-2023,S005,P0002,Clothing,67,56,120,12.47,Winter
17-12-2023,S005,P0003,Furniture,370,324,64,16.96,Spring
17-12-2023,S005,P0004,Furniture,233,95,180,75.42,Autumn
17-12-2023,S005,P0005,Clothing,358,104,47,19.8,Spring
17-12-2023,S005,P0006,Clothing,199,85,60,54.97,Autumn
17-12-2023,S005,P0007,Clothing,327,163,131,92.01,Winter
17-12-2023,S005,P0008,Furniture,127,35,185,74.5,Winter
17-12-2023,S005,P0009,Groceries,403,41,107,18.81,Autumn
17-12-2023,S005,P0010,Groceries,87,29,114,52.36,Summer
17-12-2023,S005,P0011,Groceries,154,21,146,61.69,Spring
17-12-2023,S005,P0012,Clothing,352,158,41,53.32,Autumn
17-12-2023,S005,P0013,Furniture,486,183,56,29.49,Summer
17-12-2023,S005,P0014,Electronics,298,220,145,32.74,Winter
17-12-2023,S005,P0015,Furniture,228,221,56,43.78,Summer
17-12-2023,S005,P0016,Groceries,487,225,114,61.38,Summer
17-12-2023,S005,P0017,Clothing,168,142,139,22.77,Autumn
17-12-2023,S005,P0018,Groceries,410,98,75,20.76,Summer
17-12-2023,S005,P0019,Clothing,486,247,97,65.21,Autumn
17-12-2023,S005,P0020,Clothing,348,165,198,24.28,Spring
18-12-2023,S001,P0001,Toys,440,84,58,14.31,Winter
18-12-2023,S001,P0002,Groceries,115,78,116,29,Autumn
18-12-2023,S001,P0003,Groceries,86,6,161,30.65,Summer
18-12-2023,S001,P0004,Groceries,241,177,113,22.73,Autumn
18-12-2023,S001,P0005,Furniture,273,176,161,28.1,Spring
18-12-2023,S001,P0006,Furniture,62,40,73,75.14,Autumn
18-12-2023,S001,P0007,Electronics,463,66,66,25.27,Autumn
18-12-2023,S001,P0008,Clothing,380,111,74,63.83,Winter
18-12-2023,S001,P0009,Groceries,111,95,132,69.99,Spring
18-12-2023,S001,P0010,Electronics,308,185,198,57.38,Spring
18-12-2023,S001,P0011,Furniture,272,199,120,29.25,Autumn
18-12-2023,S001,P0012,Electronics,236,71,63,23.41,Spring
18-12-2023,S001,P0013,Electronics,202,102,131,13.4,Autumn
18-12-2023,S001,P0014,Electronics,291,133,164,41.14,Spring
18-12-2023,S001,P0015,Toys,325,194,101,94.01,Autumn
18-12-2023,S001,P0016,Electronics,335,284,38,37.32,Winter
18-12-2023,S001,P0017,Furniture,189,156,76,36.52,Winter
18-12-2023,S001,P0018,Electronics,294,244,180,22.01,Winter
18-12-2023,S001,P0019,Groceries,109,27,151,21.41,Autumn
18-12-2023,S001,P0020,Clothing,455,37,23,88.07,Autumn
18-12-2023,S002,P0001,Groceries,64,55,111,58.19,Autumn
18-12-2023,S002,P0002,Electronics,104,59,88,22.48,Winter
18-12-2023,S002,P0003,Electronics,219,6,133,60.4,Autumn
18-12-2023,S002,P0004,Electronics,473,316,155,56.23,Summer
18-12-2023,S002,P0005,Toys,205,139,38,36.47,Summer
18-12-2023,S002,P0006,Toys,412,141,176,83.21,Summer
18-12-2023,S002,P0007,Electronics,334,100,49,22.84,Winter
18-12-2023,S002,P0008,Clothing,357,119,88,19.2,Winter
18-12-2023,S002,P0009,Toys,492,297,176,93.8,Summer
18-12-2023,S002,P0010,Groceries,235,200,69,33.04,Spring
18-12-2023,S002,P0011,Toys,336,42,95,86.04,Summer
18-12-2023,S002,P0012,Groceries,73,66,139,52.11,Autumn
18-12-2023,S002,P0013,Groceries,362,216,128,10.1,Winter
18-12-2023,S002,P0014,Groceries,234,21,166,19.02,Spring
18-12-2023,S002,P0015,Electronics,370,109,132,72.22,Winter
18-12-2023,S002,P0016,Furniture,143,46,199,17.44,Spring
18-12-2023,S002,P0017,Electronics,352,95,199,40.28,Winter
18-12-2023,S002,P0018,Toys,398,284,186,44.75,Summer
18-12-2023,S002,P0019,Clothing,249,75,58,73.94,Summer
18-12-2023,S002,P0020,Furniture,81,73,148,89.23,Autumn
18-12-2023,S003,P0001,Clothing,192,1,77,64.06,Autumn
18-12-2023,S003,P0002,Clothing,84,80,99,44.36,Spring
18-12-2023,S003,P0003,Electronics,292,69,109,40.36,Winter
18-12-2023,S003,P0004,Clothing,344,116,91,25.25,Spring
18-12-2023,S003,P0005,Electronics,431,257,75,64.26,Spring
18-12-2023,S003,P0006,Groceries,85,4,132,68.89,Spring
18-12-2023,S003,P0007,Groceries,77,50,181,94.43,Autumn
18-12-2023,S003,P0008,Electronics,419,293,153,83.06,Winter
18-12-2023,S003,P0009,Electronics,296,272,66,87.02,Spring
18-12-2023,S003,P0010,Electronics,210,180,36,14.13,Summer
18-12-2023,S003,P0011,Electronics,303,193,57,96,Summer
18-12-2023,S003,P0012,Groceries,90,8,95,84.11,Autumn
18-12-2023,S003,P0013,Clothing,451,152,74,46.81,Autumn
18-12-2023,S003,P0014,Toys,299,6,150,15.88,Summer
18-12-2023,S003,P0015,Groceries,267,260,139,69.17,Winter
18-12-2023,S003,P0016,Clothing,85,41,90,19.18,Autumn
18-12-2023,S003,P0017,Electronics,177,113,86,41.34,Winter
18-12-2023,S003,P0018,Clothing,149,138,36,49.35,Autumn
18-12-2023,S003,P0019,Toys,275,209,101,22.2,Autumn
18-12-2023,S003,P0020,Furniture,151,97,161,17.55,Autumn
18-12-2023,S004,P0001,Toys,298,284,185,91.19,Summer
18-12-2023,S004,P0002,Toys,205,103,184,46.6,Spring
18-12-2023,S004,P0003,Electronics,336,248,136,29.93,Spring
18-12-2023,S004,P0004,Furniture,293,63,154,99.76,Winter
18-12-2023,S004,P0005,Furniture,358,353,179,59.88,Autumn
18-12-2023,S004,P0006,Furniture,466,12,32,56.53,Spring
18-12-2023,S004,P0007,Toys,430,193,166,14.77,Autumn
18-12-2023,S004,P0008,Clothing,306,158,195,68.19,Spring
18-12-2023,S004,P0009,Furniture,399,74,159,30.37,Autumn
18-12-2023,S004,P0010,Toys,340,217,100,67.6,Spring
18-12-2023,S004,P0011,Toys,460,285,198,10.54,Winter
18-12-2023,S004,P0012,Groceries,205,176,162,50.45,Autumn
18-12-2023,S004,P0013,Groceries,483,53,53,12.12,Winter
18-12-2023,S004,P0014,Toys,460,210,119,65.07,Spring
18-12-2023,S004,P0015,Toys,264,57,86,99.37,Spring
18-12-2023,S004,P0016,Toys,437,3,88,94.56,Spring
18-12-2023,S004,P0017,Clothing,167,68,92,42.62,Winter
18-12-2023,S004,P0018,Electronics,494,12,100,29.31,Autumn
18-12-2023,S004,P0019,Toys,168,57,84,60.22,Autumn
18-12-2023,S004,P0020,Electronics,260,14,49,83.99,Winter
18-12-2023,S005,P0001,Electronics,270,143,40,35.06,Spring
18-12-2023,S005,P0002,Furniture,467,445,112,41.93,Winter
18-12-2023,S005,P0003,Toys,403,29,41,39.58,Autumn
18-12-2023,S005,P0004,Furniture,428,343,87,19.58,Summer
18-12-2023,S005,P0005,Toys,257,152,78,23.78,Spring
18-12-2023,S005,P0006,Clothing,427,256,43,66.67,Spring
18-12-2023,S005,P0007,Clothing,89,6,133,57.98,Autumn
18-12-2023,S005,P0008,Electronics,331,145,150,32.59,Autumn
18-12-2023,S005,P0009,Groceries,426,35,108,18.94,Spring
18-12-2023,S005,P0010,Electronics,418,220,90,59.78,Autumn
18-12-2023,S005,P0011,Clothing,173,8,142,57.01,Autumn
18-12-2023,S005,P0012,Clothing,244,126,112,20.85,Autumn
18-12-2023,S005,P0013,Groceries,412,191,138,64.74,Winter
18-12-2023,S005,P0014,Toys,305,167,175,19.28,Summer
18-12-2023,S005,P0015,Toys,204,6,179,55.59,Autumn
18-12-2023,S005,P0016,Electronics,422,230,85,98.31,Autumn
18-12-2023,S005,P0017,Toys,434,288,69,32.95,Spring
18-12-2023,S005,P0018,Furniture,112,54,165,11.05,Spring
18-12-2023,S005,P0019,Electronics,355,271,64,82.93,Autumn
18-12-2023,S005,P0020,Electronics,397,113,98,40.82,Spring
19-12-2023,S001,P0001,Electronics,280,242,82,87.59,Summer
19-12-2023,S001,P0002,Furniture,286,80,63,80.02,Autumn
19-12-2023,S001,P0003,Furniture,135,75,28,69.51,Spring
19-12-2023,S001,P0004,Electronics,80,27,87,18.14,Winter
19-12-2023,S001,P0005,Clothing,163,18,63,69.64,Summer
19-12-2023,S001,P0006,Clothing,494,139,136,87.92,Spring
19-12-2023,S001,P0007,Electronics,51,13,190,45.75,Autumn
19-12-2023,S001,P0008,Toys,401,9,187,85.35,Autumn
19-12-2023,S001,P0009,Electronics,322,291,150,97.98,Winter
19-12-2023,S001,P0010,Clothing,491,73,138,13.71,Winter
19-12-2023,S001,P0011,Electronics,298,38,110,18.22,Winter
19-12-2023,S001,P0012,Groceries,84,51,131,58.92,Spring
19-12-2023,S001,P0013,Electronics,232,24,170,99.88,Autumn
19-12-2023,S001,P0014,Clothing,486,375,52,77.04,Winter
19-12-2023,S001,P0015,Electronics,293,48,176,87.49,Winter
19-12-2023,S001,P0016,Furniture,313,105,45,66.1,Summer
19-12-2023,S001,P0017,Electronics,55,34,137,42.69,Winter
19-12-2023,S001,P0018,Electronics,433,50,74,29.71,Winter
19-12-2023,S001,P0019,Toys,58,9,106,79.42,Autumn
19-12-2023,S001,P0020,Toys,86,82,72,33.57,Summer
19-12-2023,S002,P0001,Clothing,159,110,45,49.32,Autumn
19-12-2023,S002,P0002,Furniture,73,21,101,81.51,Spring
19-12-2023,S002,P0003,Groceries,430,145,60,68.44,Winter
19-12-2023,S002,P0004,Furniture,109,105,200,37.56,Spring
19-12-2023,S002,P0005,Groceries,302,294,127,66.57,Spring
19-12-2023,S002,P0006,Furniture,311,106,126,38.63,Autumn
19-12-2023,S002,P0007,Electronics,159,141,137,50.82,Spring
19-12-2023,S002,P0008,Clothing,383,29,180,36.58,Summer
19-12-2023,S002,P0009,Groceries,422,139,196,91.48,Spring
19-12-2023,S002,P0010,Toys,68,2,165,76.67,Summer
19-12-2023,S002,P0011,Clothing,497,90,63,87.04,Summer
19-12-2023,S002,P0012,Groceries,488,26,151,47.98,Autumn
19-12-2023,S002,P0013,Electronics,304,56,27,79.45,Winter
19-12-2023,S002,P0014,Furniture,458,295,52,86.25,Spring
19-12-2023,S002,P0015,Furniture,93,81,90,54.58,Winter
19-12-2023,S002,P0016,Groceries,439,114,194,16.21,Winter
19-12-2023,S002,P0017,Toys,269,182,137,17.18,Winter
19-12-2023,S002,P0018,Groceries,216,157,40,37.42,Winter
19-12-2023,S002,P0019,Toys,375,337,161,35.5,Spring
19-12-2023,S002,P0020,Toys,65,29,22,45.97,Winter
19-12-2023,S003,P0001,Clothing,301,275,164,17.98,Winter
19-12-2023,S003,P0002,Furniture,156,18,147,25.68,Winter
19-12-2023,S003,P0003,Toys,134,122,25,62,Spring
19-12-2023,S003,P0004,Groceries,452,237,33,44.64,Spring
19-12-2023,S003,P0005,Clothing,77,64,119,16.59,Winter
19-12-2023,S003,P0006,Electronics,115,112,113,39.54,Autumn
19-12-2023,S003,P0007,Electronics,168,114,52,29.71,Summer
19-12-2023,S003,P0008,Toys,355,134,136,45.21,Autumn
19-12-2023,S003,P0009,Toys,222,163,140,32.54,Winter
19-12-2023,S003,P0010,Electronics,190,3,123,71.31,Summer
19-12-2023,S003,P0011,Clothing,83,82,100,98.77,Spring
19-12-2023,S003,P0012,Electronics,322,125,109,94.71,Spring
19-12-2023,S003,P0013,Clothing,483,124,55,97.5,Spring
19-12-2023,S003,P0014,Toys,156,153,138,27.07,Autumn
19-12-2023,S003,P0015,Electronics,295,217,135,35.29,Summer
19-12-2023,S003,P0016,Electronics,272,88,177,35.2,Winter
19-12-2023,S003,P0017,Clothing,264,152,106,28.36,Spring
19-12-2023,S003,P0018,Groceries,207,114,71,50.84,Summer
19-12-2023,S003,P0019,Electronics,160,123,129,52.06,Winter
19-12-2023,S003,P0020,Electronics,338,274,168,82.47,Autumn
19-12-2023,S004,P0001,Clothing,308,40,106,33.37,Autumn
19-12-2023,S004,P0002,Electronics,472,363,118,26.42,Autumn
19-12-2023,S004,P0003,Furniture,144,73,37,28.72,Winter
19-12-2023,S004,P0004,Clothing,76,40,42,44.09,Winter
19-12-2023,S004,P0005,Clothing,237,99,163,59.88,Autumn
19-12-2023,S004,P0006,Electronics,452,68,82,88.97,Winter
19-12-2023,S004,P0007,Clothing,468,62,180,49.86,Spring
19-12-2023,S004,P0008,Groceries,346,166,161,66.81,Autumn
19-12-2023,S004,P0009,Furniture,363,245,26,50.02,Winter
19-12-2023,S004,P0010,Groceries,433,91,75,65.61,Autumn
19-12-2023,S004,P0011,Electronics,438,247,37,90.77,Winter
19-12-2023,S004,P0012,Groceries,66,59,142,42.4,Winter
19-12-2023,S004,P0013,Furniture,494,22,33,18.56,Summer
19-12-2023,S004,P0014,Groceries,261,191,41,27.72,Spring
19-12-2023,S004,P0015,Groceries,371,222,102,54.06,Spring
19-12-2023,S004,P0016,Electronics,323,47,112,36.5,Summer
19-12-2023,S004,P0017,Clothing,269,80,89,87.21,Autumn
19-12-2023,S004,P0018,Furniture,270,265,141,14.01,Winter
19-12-2023,S004,P0019,Toys,409,36,21,18.39,Summer
19-12-2023,S004,P0020,Clothing,409,165,108,10.61,Spring
19-12-2023,S005,P0001,Furniture,436,22,163,20.89,Summer
19-12-2023,S005,P0002,Toys,105,23,76,11.48,Autumn
19-12-2023,S005,P0003,Toys,129,4,189,39.16,Spring
19-12-2023,S005,P0004,Clothing,414,237,74,64.85,Spring
19-12-2023,S005,P0005,Toys,58,57,187,88.43,Winter
19-12-2023,S005,P0006,Groceries,141,104,96,92.63,Winter
19-12-2023,S005,P0007,Groceries,109,95,64,63.07,Spring
19-12-2023,S005,P0008,Clothing,145,77,181,21.99,Winter
19-12-2023,S005,P0009,Furniture,432,26,123,58.85,Autumn
19-12-2023,S005,P0010,Toys,253,145,156,89.2,Autumn
19-12-2023,S005,P0011,Furniture,110,28,193,88.31,Autumn
19-12-2023,S005,P0012,Clothing,73,63,83,77.34,Winter
19-12-2023,S005,P0013,Toys,487,317,172,41.49,Autumn
19-12-2023,S005,P0014,Groceries,330,268,96,59.43,Autumn
19-12-2023,S005,P0015,Clothing,286,147,123,87.8,Summer
19-12-2023,S005,P0016,Groceries,236,91,143,28.66,Summer
19-12-2023,S005,P0017,Toys,331,114,87,23.48,Winter
19-12-2023,S005,P0018,Toys,299,29,74,36.04,Autumn
19-12-2023,S005,P0019,Furniture,148,139,140,59.43,Autumn
19-12-2023,S005,P0020,Electronics,285,253,152,19.46,Summer
20-12-2023,S001,P0001,Toys,233,136,180,22.73,Spring
20-12-2023,S001,P0002,Groceries,400,139,180,39.04,Autumn
20-12-2023,S001,P0003,Electronics,189,62,190,86.78,Winter
20-12-2023,S001,P0004,Clothing,355,226,54,43.51,Winter
20-12-2023,S001,P0005,Clothing,407,347,40,33.56,Autumn
20-12-2023,S001,P0006,Groceries,404,186,66,20.17,Autumn
20-12-2023,S001,P0007,Electronics,377,371,94,62.51,Spring
20-12-2023,S001,P0008,Electronics,422,240,126,69.37,Spring
20-12-2023,S001,P0009,Clothing,442,271,200,98.73,Winter
20-12-2023,S001,P0010,Furniture,203,202,101,26.19,Autumn
20-12-2023,S001,P0011,Toys,94,40,146,27.39,Winter
20-12-2023,S001,P0012,Toys,142,44,147,84.11,Summer
20-12-2023,S001,P0013,Groceries,67,33,89,29.61,Spring
20-12-2023,S001,P0014,Electronics,433,349,23,58.97,Summer
20-12-2023,S001,P0015,Clothing,430,402,62,35.47,Spring
20-12-2023,S001,P0016,Clothing,431,281,74,69.39,Winter
20-12-2023,S001,P0017,Clothing,277,124,98,79.97,Spring
20-12-2023,S001,P0018,Furniture,107,63,115,60.57,Winter
20-12-2023,S001,P0019,Furniture,477,340,179,27.91,Autumn
20-12-2023,S001,P0020,Groceries,212,21,91,23.54,Winter
20-12-2023,S002,P0001,Clothing,75,1,127,62.5,Summer
20-12-2023,S002,P0002,Electronics,173,125,132,52.55,Spring
20-12-2023,S002,P0003,Furniture,329,255,188,48.33,Autumn
20-12-2023,S002,P0004,Electronics,246,163,47,10.67,Spring
20-12-2023,S002,P0005,Electronics,190,12,50,74.07,Spring
20-12-2023,S002,P0006,Toys,171,75,38,68.32,Autumn
20-12-2023,S002,P0007,Electronics,305,290,41,43.16,Summer
20-12-2023,S002,P0008,Furniture,104,99,137,89.5,Spring
20-12-2023,S002,P0009,Furniture,480,356,156,53.36,Spring
20-12-2023,S002,P0010,Toys,396,245,126,81.8,Winter
20-12-2023,S002,P0011,Furniture,286,204,37,54.72,Summer
20-12-2023,S002,P0012,Toys,287,80,120,85.1,Summer
20-12-2023,S002,P0013,Furniture,126,12,47,83.31,Autumn
20-12-2023,S002,P0014,Electronics,477,315,77,69.14,Summer
20-12-2023,S002,P0015,Electronics,350,322,163,37.49,Autumn
20-12-2023,S002,P0016,Electronics,208,14,48,31.5,Autumn
20-12-2023,S002,P0017,Furniture,315,223,88,48.29,Spring
20-12-2023,S002,P0018,Electronics,415,360,28,21.9,Summer
20-12-2023,S002,P0019,Groceries,311,228,38,63.99,Autumn
20-12-2023,S002,P0020,Toys,386,106,170,98.47,Autumn
20-12-2023,S003,P0001,Toys,403,65,184,44.19,Summer
20-12-2023,S003,P0002,Toys,332,321,134,74.84,Winter
20-12-2023,S003,P0003,Toys,93,80,121,74.71,Autumn
20-12-2023,S003,P0004,Clothing,74,27,79,31.89,Summer
20-12-2023,S003,P0005,Electronics,109,34,199,98.71,Winter
20-12-2023,S003,P0006,Groceries,143,24,131,24.48,Winter
20-12-2023,S003,P0007,Furniture,498,55,180,99.08,Winter
20-12-2023,S003,P0008,Groceries,380,243,46,79.32,Summer
20-12-2023,S003,P0009,Toys,276,262,146,71.61,Autumn
20-12-2023,S003,P0010,Electronics,385,167,54,34.23,Summer
20-12-2023,S003,P0011,Electronics,144,93,54,68.43,Spring
20-12-2023,S003,P0012,Clothing,326,4,68,48.38,Spring
20-12-2023,S003,P0013,Electronics,122,31,162,75.8,Winter
20-12-2023,S003,P0014,Clothing,343,96,102,69.92,Winter
20-12-2023,S003,P0015,Groceries,59,32,160,79.53,Autumn
20-12-2023,S003,P0016,Electronics,427,99,35,57.86,Summer
20-12-2023,S003,P0017,Electronics,223,144,82,24.85,Winter
20-12-2023,S003,P0018,Electronics,400,239,143,22.62,Autumn
20-12-2023,S003,P0019,Toys,408,110,80,12.19,Winter
20-12-2023,S003,P0020,Toys,208,205,140,83.11,Winter
20-12-2023,S004,P0001,Clothing,64,3,157,63.29,Summer
20-12-2023,S004,P0002,Groceries,256,1,20,12.6,Autumn
20-12-2023,S004,P0003,Electronics,457,415,181,15.36,Summer
20-12-2023,S004,P0004,Furniture,191,152,58,18.56,Summer
20-12-2023,S004,P0005,Groceries,378,232,87,69.06,Autumn
20-12-2023,S004,P0006,Toys,202,168,23,21.24,Winter
20-12-2023,S004,P0007,Groceries,444,96,31,61.59,Winter
20-12-2023,S004,P0008,Clothing,150,92,21,25.49,Autumn
20-12-2023,S004,P0009,Furniture,205,32,118,16.68,Winter
20-12-2023,S004,P0010,Furniture,418,205,71,25.01,Summer
20-12-2023,S004,P0011,Furniture,243,100,131,19.43,Autumn
20-12-2023,S004,P0012,Clothing,472,10,50,91.16,Spring
20-12-2023,S004,P0013,Furniture,365,242,131,41.34,Winter
20-12-2023,S004,P0014,Groceries,405,146,110,40.34,Spring
20-12-2023,S004,P0015,Groceries,102,84,148,46.67,Autumn
20-12-2023,S004,P0016,Toys,122,56,105,95.19,Spring
20-12-2023,S004,P0017,Furniture,265,173,128,84.37,Summer
20-12-2023,S004,P0018,Electronics,311,34,85,90.64,Spring
20-12-2023,S004,P0019,Groceries,485,73,127,61.27,Spring
20-12-2023,S004,P0020,Clothing,416,369,160,13.49,Summer
20-12-2023,S005,P0001,Furniture,180,128,113,18.58,Winter
20-12-2023,S005,P0002,Toys,472,336,96,23.51,Autumn
20-12-2023,S005,P0003,Groceries,454,61,128,24.18,Spring
20-12-2023,S005,P0004,Groceries,231,119,38,68.58,Summer
20-12-2023,S005,P0005,Electronics,106,102,121,14.24,Autumn
20-12-2023,S005,P0006,Toys,316,252,195,38.38,Summer
20-12-2023,S005,P0007,Clothing,303,300,50,95.47,Winter
20-12-2023,S005,P0008,Toys,383,23,70,96.92,Summer
20-12-2023,S005,P0009,Furniture,406,33,191,13.67,Summer
20-12-2023,S005,P0010,Toys,225,204,176,62.76,Spring
20-12-2023,S005,P0011,Groceries,272,97,138,18.65,Spring
20-12-2023,S005,P0012,Furniture,259,118,61,69.17,Autumn
20-12-2023,S005,P0013,Electronics,76,35,172,95.1,Winter
20-12-2023,S005,P0014,Furniture,197,13,110,76.46,Spring
20-12-2023,S005,P0015,Furniture,154,135,67,51.17,Autumn
20-12-2023,S005,P0016,Electronics,289,252,48,90.67,Autumn
20-12-2023,S005,P0017,Groceries,486,97,25,87.61,Autumn
20-12-2023,S005,P0018,Furniture,349,97,32,69.12,Summer
20-12-2023,S005,P0019,Furniture,221,96,107,54.78,Autumn
20-12-2023,S005,P0020,Electronics,192,91,72,90.24,Spring
21-12-2023,S001,P0001,Furniture,472,174,52,19.45,Spring
21-12-2023,S001,P0002,Toys,409,242,141,70.27,Summer
21-12-2023,S001,P0003,Clothing,180,37,106,14.19,Spring
21-12-2023,S001,P0004,Furniture,59,31,153,86.72,Winter
21-12-2023,S001,P0005,Groceries,331,217,26,51.27,Winter
21-12-2023,S001,P0006,Toys,399,345,61,84.81,Autumn
21-12-2023,S001,P0007,Electronics,168,135,154,25.8,Summer
21-12-2023,S001,P0008,Furniture,337,252,49,23.93,Spring
21-12-2023,S001,P0009,Toys,263,230,60,57.83,Spring
21-12-2023,S001,P0010,Clothing,313,293,180,98.32,Spring
21-12-2023,S001,P0011,Clothing,437,277,84,74.66,Summer
21-12-2023,S001,P0012,Groceries,83,68,186,66.75,Winter
21-12-2023,S001,P0013,Furniture,471,5,29,86.24,Spring
21-12-2023,S001,P0014,Groceries,74,3,119,86.78,Winter
21-12-2023,S001,P0015,Furniture,341,53,93,88.47,Spring
21-12-2023,S001,P0016,Electronics,60,22,177,29.49,Summer
21-12-2023,S001,P0017,Clothing,305,276,127,63.14,Spring
21-12-2023,S001,P0018,Toys,71,49,192,47.21,Summer
21-12-2023,S001,P0019,Electronics,313,14,109,45.07,Autumn
21-12-2023,S001,P0020,Toys,369,315,58,41.84,Winter
21-12-2023,S002,P0001,Toys,240,151,163,98.9,Autumn
21-12-2023,S002,P0002,Clothing,185,75,86,74.5,Spring
21-12-2023,S002,P0003,Clothing,312,263,86,29.03,Spring
21-12-2023,S002,P0004,Furniture,494,128,157,50.44,Summer
21-12-2023,S002,P0005,Toys,217,57,99,44.65,Autumn
21-12-2023,S002,P0006,Furniture,238,121,30,33.39,Winter
21-12-2023,S002,P0007,Groceries,423,319,102,80.37,Winter
21-12-2023,S002,P0008,Toys,345,329,103,38.38,Spring
21-12-2023,S002,P0009,Electronics,183,175,89,18.81,Autumn
21-12-2023,S002,P0010,Toys,177,6,105,86.3,Winter
21-12-2023,S002,P0011,Clothing,178,48,67,46.33,Summer
21-12-2023,S002,P0012,Toys,465,461,181,58.34,Spring
21-12-2023,S002,P0013,Toys,284,222,87,87.89,Winter
21-12-2023,S002,P0014,Toys,282,142,41,97.42,Summer
21-12-2023,S002,P0015,Clothing,183,128,78,31.55,Autumn
21-12-2023,S002,P0016,Furniture,347,315,193,95.92,Spring
21-12-2023,S002,P0017,Toys,203,83,47,63.99,Winter
21-12-2023,S002,P0018,Electronics,217,189,152,33.37,Summer
21-12-2023,S002,P0019,Clothing,218,62,137,28.38,Autumn
21-12-2023,S002,P0020,Clothing,64,64,78,35.82,Autumn
21-12-2023,S003,P0001,Clothing,372,52,81,31.17,Winter
21-12-2023,S003,P0002,Groceries,214,82,105,54.19,Spring
21-12-2023,S003,P0003,Clothing,442,279,177,40.97,Spring
21-12-2023,S003,P0004,Toys,428,191,101,88.09,Spring
21-12-2023,S003,P0005,Electronics,59,25,139,40.49,Spring
21-12-2023,S003,P0006,Toys,230,179,28,32.13,Winter
21-12-2023,S003,P0007,Groceries,313,45,144,38.52,Autumn
21-12-2023,S003,P0008,Clothing,200,43,76,23.74,Spring
21-12-2023,S003,P0009,Furniture,75,19,70,20.11,Spring
21-12-2023,S003,P0010,Electronics,198,15,187,61.58,Autumn
21-12-2023,S003,P0011,Furniture,394,265,91,20.48,Winter
21-12-2023,S003,P0012,Furniture,472,336,132,54.59,Spring
21-12-2023,S003,P0013,Electronics,322,142,121,16.65,Autumn
21-12-2023,S003,P0014,Toys,410,227,116,25.32,Summer
21-12-2023,S003,P0015,Groceries,205,132,183,34.39,Summer
21-12-2023,S003,P0016,Furniture,57,7,76,36.06,Summer
21-12-2023,S003,P0017,Clothing,262,46,141,80.65,Summer
21-12-2023,S003,P0018,Clothing,175,126,106,30.86,Winter
21-12-2023,S003,P0019,Clothing,252,80,45,27.63,Autumn
21-12-2023,S003,P0020,Clothing,241,231,20,30.86,Autumn
21-12-2023,S004,P0001,Electronics,76,65,181,53.91,Winter
21-12-2023,S004,P0002,Furniture,406,96,59,39.16,Spring
21-12-2023,S004,P0003,Groceries,408,111,60,44.48,Winter
21-12-2023,S004,P0004,Clothing,286,10,117,74.91,Winter
21-12-2023,S004,P0005,Clothing,269,149,140,68.03,Winter
21-12-2023,S004,P0006,Toys,85,49,186,74.86,Summer
21-12-2023,S004,P0007,Groceries,340,11,190,94.26,Autumn
21-12-2023,S004,P0008,Clothing,365,229,125,20.21,Winter
21-12-2023,S004,P0009,Toys,266,165,151,37.7,Summer
21-12-2023,S004,P0010,Clothing,450,11,152,34,Spring
21-12-2023,S004,P0011,Furniture,101,101,94,72.75,Winter
21-12-2023,S004,P0012,Clothing,87,84,39,43.84,Autumn
21-12-2023,S004,P0013,Clothing,107,44,78,87.16,Spring
21-12-2023,S004,P0014,Electronics,144,45,44,17.41,Spring
21-12-2023,S004,P0015,Electronics,350,116,159,50.86,Autumn
21-12-2023,S004,P0016,Groceries,151,132,95,89.95,Spring
21-12-2023,S004,P0017,Furniture,338,20,147,23.75,Summer
21-12-2023,S004,P0018,Furniture,133,127,94,49.66,Winter
21-12-2023,S004,P0019,Furniture,340,44,71,68.35,Spring
21-12-2023,S004,P0020,Toys,311,7,50,56.67,Spring
21-12-2023,S005,P0001,Electronics,343,192,128,48.66,Autumn
21-12-2023,S005,P0002,Electronics,154,42,97,15.95,Autumn
21-12-2023,S005,P0003,Groceries,131,56,155,90.51,Autumn
21-12-2023,S005,P0004,Electronics,291,28,69,37.24,Spring
21-12-2023,S005,P0005,Electronics,448,135,133,13.71,Winter
21-12-2023,S005,P0006,Furniture,398,76,123,47.16,Autumn
21-12-2023,S005,P0007,Clothing,166,13,42,74.09,Autumn
21-12-2023,S005,P0008,Clothing,94,22,118,92.77,Autumn
21-12-2023,S005,P0009,Electronics,91,76,168,59.57,Winter
21-12-2023,S005,P0010,Groceries,96,1,43,62.52,Autumn
21-12-2023,S005,P0011,Furniture,234,211,49,97.33,Spring
21-12-2023,S005,P0012,Electronics,297,2,88,82.15,Winter
21-12-2023,S005,P0013,Groceries,247,6,52,15.09,Spring
21-12-2023,S005,P0014,Electronics,78,77,33,64.85,Winter
21-12-2023,S005,P0015,Furniture,459,181,196,12.57,Autumn
21-12-2023,S005,P0016,Clothing,438,337,88,94.74,Summer
21-12-2023,S005,P0017,Furniture,210,18,194,62.08,Autumn
21-12-2023,S005,P0018,Groceries,74,70,26,60.01,Autumn
